volume,day,type,tx_count,avg_volume,min_volume,max_volume
507716.81,13/01/22,Close Borrow,12,42309.7338793164,10775.2927530623,257755.271922121
52103.09,13/01/22,Close Margin Trade,12,4341.92427212085,15465.9774091835,36637.1138562668
243.46,13/01/22,Increase Margin,1,243.463589131967,243.463589131967,243.463589131967
191003.43,13/01/22,Lend,11,17363.9481601072,1.00177373416667,170889.775494677
108096.97,13/01/22,Margin Trade,10,10809.6973355248,2673.59325011954,87644.9901914243
1172138.75,13/01/22,Spot Trade,405,2894.16974511035,113.521320942034,606349.239720548
251986.64,13/01/22,UnLend,15,16799.109545103,2.00364556201738,243219.730102686
294907.48,12/01/22,Borrow,7,42129.6405401293,1511.68171694043,149846.080549465
109317.3,12/01/22,Close Margin Trade,9,12146.3666933049,4693.20363540746,104624.096604336
14028.87,12/01/22,Increase Margin,4,3507.21851693072,791.237475020833,13237.636592702
842787.8,12/01/22,Lend,31,27186.7032763081,1.999836775,341993.68325477
334897.71,12/01/22,Margin Trade,14,23921.265180122,14035.1471901702,288814.810973919
2381966.01,12/01/22,Spot Trade,390,6107.60515019407,55.2536314676492,1244663.49089451
289572.13,12/01/22,UnLend,16,18098.2580014176,15.5575304674138,225729.542742666
293118.35,11/01/22,Borrow,6,48853.0582032444,36072.5856556255,257045.763563841
15082.04,11/01/22,Close Borrow,2,7541.017887207,15082.035774414,15082.035774414
80712.82,11/01/22,Close Margin Trade,13,6208.67881608231,11769.0166122411,51039.2498418203
423294.61,11/01/22,Lend,12,35274.5509747986,93951.2944330595,329343.317264523
104686.45,11/01/22,Margin Trade,11,9516.95039990817,1894.70268349333,80178.0007651162
1542478.66,11/01/22,Spot Trade,414,3725.79385795966,1328.11890168148,792856.122724709
1161649.61,11/01/22,UnLend,16,72603.1005081488,4486.62431420593,1157162.98381618
2599.98,10/01/22,Close Borrow,2,1299.99156080424,585.347202501479,2014.635919107
100325.7,10/01/22,Close Margin Trade,21,4777.41406325939,338.43775472317,64367.2256663396
22781.03,10/01/22,Increase Margin,5,4556.20606342584,227.3663441125,22553.6639730167
13582.91,10/01/22,Lend,14,970.208105696787,96.7982293070634,10156.7215603892
180033.94,10/01/22,Margin Trade,31,5807.54644033586,338.43775472317,98436.5024710779
1894163.33,10/01/22,Spot Trade,611,3100.10364205767,865.133010808617,914579.384546714
120167.37,10/01/22,UnLend,20,6008.36853187372,521.64491681,112479.02221232
346,09/01/22,Borrow,2,172.997878631474,42.9889694867855,303.006787776162
315642.69,09/01/22,Close Borrow,7,45091.8123048285,57.2685921303996,300334.34929215
21549.59,09/01/22,Close Margin Trade,14,1539.25618698924,661.494781383115,13856.3293424867
718.98,09/01/22,Increase Margin,2,359.492375856746,718.984751713491,718.984751713491
78120.6,09/01/22,Lend,6,13020.1006643332,4139.49326765,59997.6961573284
92974.88,09/01/22,Margin Trade,19,4893.41496594062,45780.5993699213,47194.2849829504
1155507.79,09/01/22,Spot Trade,358,3227.67538714706,5.8966828892802E-05,619432.718890904
211132.18,09/01/22,UnLend,19,11112.2199303765,3808.03453892,132451.554121376
5207.36,08/01/22,Borrow,5,1041.47160969577,5207.35804847886,5207.35804847886
4704105.43,08/01/22,Close Borrow,6,784017.572272652,5524.64254268917,4698580.79109322
37215.18,08/01/22,Close Margin Trade,9,4135.02031112868,2055.13581432819,23744.08947278
30824.45,08/01/22,Increase Margin,6,5137.40753193939,25.5974624485494,30798.8477291878
868547.94,08/01/22,Lend,11,78958.9037027453,21188.4572752991,847359.4834549
30943.31,08/01/22,Margin Trade,16,1933.95702771132,7847.3525715777,12047.3448042881
1219871.53,08/01/22,Spot Trade,461,2646.14215660526,165.170585083096,521624.122694519
1000270.59,08/01/22,UnLend,24,41677.9412469481,57.65026002,991921.721296776
462328.79,07/01/22,Borrow,13,35563.7534286547,6329.98379846211,417879.847743089
413496.37,07/01/22,Close Borrow,10,41349.6373996916,1197.7411427162,348268.282703564
194408.15,07/01/22,Close Margin Trade,27,7200.30173191391,4896.40306211865,143506.991895541
22164.15,07/01/22,Increase Margin,45,492.536647181804,246.040843245037,20580.1472052127
252968.09,07/01/22,Lend,29,8723.03756106379,1760.57691446276,209677.663417177
719483.12,07/01/22,Margin Trade,49,14683.3288897213,1025.5967463133,525866.387990173
9022465.82,07/01/22,Spot Trade,1128,7998.63991291095,269.253560208823,4543208.00842636
406586.8,07/01/22,UnLend,46,8838.84341917662,2177.18234663,207971.880960749
247942.13,06/01/22,Borrow,17,14584.8309465748,1220.15247590428,227120.010177104
81367.67,06/01/22,Close Borrow,17,4786.33332136625,5934.78547910646,75432.8809841198
1025615.6,06/01/22,Close Margin Trade,47,21821.608512969,15011.6535493208,776884.699201354
66142.62,06/01/22,Increase Margin,98,674.924682942079,29220.1445367957,36922.474391528
518139.11,06/01/22,Lend,20,25906.9554093241,52172.1461603235,465966.962026159
637156.02,06/01/22,Margin Trade,59,10799.254607984,3144.72082116498,483034.151467098
8681293.99,06/01/22,Spot Trade,2031,4274.39388803109,14.9817806767804,4046008.00348412
387907.3,06/01/22,UnLend,48,8081.40207839074,5538.02270580495,283604.021132359
35314.85,05/01/22,Borrow,9,3923.87194962249,4491.13047543625,15526.7164711801
320491.56,05/01/22,Close Borrow,18,17805.0869052469,23839.2858310276,250310.504865895
134815.76,05/01/22,Close Margin Trade,38,3547.78306112503,10211.0677708273,84670.3716267074
17449.27,05/01/22,Increase Margin,22,793.148484090003,1602.39501887752,15846.8716311025
2961042.7,05/01/22,Lend,25,118441.707940427,3981.45239812235,2668811.09048168
457104.28,05/01/22,Margin Trade,40,11427.6070479371,66334.5273141627,214815.430584609
3626085.03,05/01/22,Spot Trade,1310,2768.00384052369,15.60242040996,1880432.32342545
2825696.54,05/01/22,UnLend,61,46322.8940572677,80.34992176,2744254.77282523
58076.98,04/01/22,Borrow,11,5279.72505022169,4545.99207606964,44015.4806648977
60398.85,04/01/22,Close Borrow,9,6710.98303315684,2743.62166392432,48606.5433983283
11495.02,04/01/22,Close Margin Trade,3,3831.67352492451,98.5066965950488,11396.5138781785
5177.47,04/01/22,Increase Margin,2,2588.73745966217,5177.47491932433,5177.47491932433
374954.81,04/01/22,Lend,17,22056.1652253518,1229.2737037,340641.304376546
163315.19,04/01/22,Margin Trade,14,11665.3710290612,21586.6105790815,141728.583827776
1425029.72,04/01/22,Spot Trade,483,2950.37209189436,141.210044500793,762666.845516686
376110.74,04/01/22,UnLend,35,10746.0210662232,21998.93263548,354111.80468233
7820.52,03/01/22,Borrow,2,3910.26051262785,2360.30671307931,5460.21431217639
7074.14,03/01/22,Close Borrow,2,3537.06904940463,7074.13809880926,7074.13809880926
133957.99,03/01/22,Close Margin Trade,16,8372.37457736109,1131.19203474597,95233.1322060262
891.7,03/01/22,Increase Margin,1,891.698257520463,891.698257520463,891.698257520463
725019.64,03/01/22,Lend,15,48334.6429366689,120.158517277766,713255.783549028
201425.59,03/01/22,Margin Trade,14,14387.542347505,2860.16115254652,180000.14337104
2906324.25,03/01/22,Spot Trade,547,5313.20704094717,228.844638565092,1487656.25203537
541350.59,03/01/22,UnLend,21,25778.5995808484,120.158517277766,536691.628008142
6812.71,02/01/22,Borrow,1,6812.70925004461,6812.70925004461,6812.70925004461
19382.64,02/01/22,Close Margin Trade,6,3230.43951651953,1373.1013186898,18009.5357804274
74710.78,02/01/22,Lend,11,6791.88901944274,59.3949483221598,74089.9629392743
27262.69,02/01/22,Margin Trade,7,3894.67059638749,11764.4268664017,15498.2673083107
987949.47,02/01/22,Spot Trade,332,2975.7514097176,46.5740980965277,597376.935658726
143950.68,02/01/22,UnLend,18,7997.26026997978,55.09187343,128899.095038776
2848.53,01/01/22,Borrow,2,1424.26254218679,2848.52508437357,2848.52508437357
1740.57,01/01/22,Close Borrow,2,870.284728232491,0,1740.56945646498
312375.06,01/01/22,Close Margin Trade,18,17354.1700882967,75412.0124970159,236963.049092325
2943.79,01/01/22,Increase Margin,4,735.948227260893,255.092806717423,2688.70010232615
107890.2,01/01/22,Lend,7,15412.8863316518,12522.998495501,95367.2058260614
53650.32,01/01/22,Margin Trade,25,2146.01271155101,4548.65340862498,43100.5405610085
1650450.49,01/01/22,Spot Trade,428,3856.19272431671,242.740029589685,772357.060937043
281092.93,01/01/22,UnLend,18,15616.2740206149,275.669020755016,274491.211062773
16185.11,31/12/21,Borrow,5,3237.022408051,5317.94590947966,10867.1661307754
159656.67,31/12/21,Close Borrow,6,26609.4444129602,6654.3916763261,122680.274141205
81411.11,31/12/21,Close Margin Trade,14,5815.07958159776,14103.9507049232,67307.1634374454
3450.57,31/12/21,Increase Margin,4,862.642774489369,8.50741201351221,3442.06368594396
579513.16,31/12/21,Lend,34,17044.5046516217,5056.69657733,557897.817136279
214124.23,31/12/21,Margin Trade,20,10706.2116520891,14852.9881273902,100814.031669533
3427115.14,31/12/21,Spot Trade,808,4241.47912905454,14.2929829465386,1266360.24108461
301701.45,31/12/21,UnLend,30,10056.7149422471,2175.48031328,286500.813886868
3700766.88,30/12/21,Borrow,6,616794.479708016,3392.82279325069,3697374.05545484
6094657.72,30/12/21,Close Borrow,4,1523664.43016909,6094657.72067637,6094657.72067637
88849.44,30/12/21,Close Margin Trade,21,4230.92584875626,12626.2718676077,45457.4475858556
461.61,30/12/21,Increase Margin,2,230.803719182394,461.607438364788,461.607438364788
666735.81,30/12/21,Lend,11,60612.3464751487,103.465281493234,666493.505007462
114702.34,30/12/21,Margin Trade,8,14337.7922432793,4730.43289383514,97627.7027197743
1398056.66,30/12/21,Spot Trade,337,4148.53609597638,94.6367796942346,670559.029471118
2500188.77,30/12/21,UnLend,21,119056.60812527,2529.23454009232,2489117.0216623
2789.17,29/12/21,Close Borrow,1,2789.16549845535,2789.16549845535,2789.16549845535
15747.2,29/12/21,Close Margin Trade,6,2624.53348871831,3354.95386690576,12392.2470654041
33184.52,29/12/21,Increase Margin,6,5530.75314281889,217.396598385067,32967.1222585283
7222.13,29/12/21,Lend,5,1444.42586738222,2174.59658356,5047.53275335108
194734,29/12/21,Margin Trade,10,19473.399699424,70523.0061407868,124210.990853453
1362852.94,29/12/21,Spot Trade,313,4354.16273538343,194.568064538819,684879.206694818
34159.05,29/12/21,UnLend,18,1897.72479318138,8750.19652515388,25408.8497521109
78447.82,28/12/21,Borrow,3,26149.274850291,1212.93602771927,74105.6398206685
3620.73,28/12/21,Close Borrow,3,1206.91056510599,3620.73169531798,3620.73169531798
91790.19,28/12/21,Close Margin Trade,19,4831.06272197753,2053.45227711745,49756.3218508855
1770.72,28/12/21,Increase Margin,5,354.144605070238,773.272957339278,997.450068011911
43692.95,28/12/21,Lend,10,4369.29450348223,30.614631409333,42088.2912092082
93511.14,28/12/21,Margin Trade,13,7193.16456635501,4560.70362621515,68719.3650603266
2800297.71,28/12/21,Spot Trade,615,4553.32961526056,444.566776757163,1512618.18291178
88850.43,28/12/21,UnLend,17,5226.4960836622,7131.93863927068,50951.492534849
21812.61,27/12/21,Borrow,5,4362.52165669739,21812.6082834869,21812.6082834869
25941.74,27/12/21,Close Margin Trade,17,1525.98455798943,6161.27469314307,19780.4627926772
330026.47,27/12/21,Increase Margin,3,110008.824040588,330026.472121764,330026.472121764
136207.95,27/12/21,Lend,13,10477.5348026649,4302.8778268612,126891.713626185
485291.91,27/12/21,Margin Trade,15,32352.7939008247,84493.0323210892,400798.876191282
2440090.37,27/12/21,Spot Trade,573,4258.44742483966,158.187495182022,1328924.22904281
143493.79,27/12/21,UnLend,15,9566.25289331961,203.819867662119,130079.075376689
7990.01,26/12/21,Borrow,3,2663.33824648483,3462.46217355796,4527.55256589653
250.83,26/12/21,Close Borrow,1,250.833022296494,250.833022296494,250.833022296494
686723.92,26/12/21,Close Margin Trade,17,40395.5244466049,14027.2184368777,672696.697155406
509944.25,26/12/21,Increase Margin,2,254972.125910464,929.161216761958,509015.090604167
530981.52,26/12/21,Lend,12,44248.4603821249,55,438715.54425686
270823.53,26/12/21,Margin Trade,10,27082.3526555681,270823.526555681,270823.526555681
3270478.07,26/12/21,Spot Trade,547,5978.93614395734,909.586290123488,1750704.34144049
196121.26,26/12/21,UnLend,24,8171.71899246471,478.564262201998,171218.502753728
4670.89,25/12/21,Close Margin Trade,2,2335.44731026539,4670.89462053078,4670.89462053078
1266.04,25/12/21,Increase Margin,5,253.207569890759,1266.03784945379,1266.03784945379
166524.62,25/12/21,Lend,10,16652.4621282385,79107.6813723932,87416.9399099921
22161.16,25/12/21,Margin Trade,10,2216.11587190579,3014.82310384544,19146.3356152124
1379500.25,25/12/21,Spot Trade,309,4464.40209653998,17.1485657001672,694542.768835062
32167.09,25/12/21,UnLend,12,2680.59059815832,482.816593847998,31684.2705840519
20839.47,24/12/21,Borrow,3,6946.48971054485,4719.66869322572,16119.8004384088
1164.74,24/12/21,Close Borrow,1,1164.74491670653,1164.74491670653,1164.74491670653
101437.7,24/12/21,Close Margin Trade,14,7245.55004394664,4504.65219126837,86418.5321116324
345.69,24/12/21,Increase Margin,3,115.229972699875,345.689918099624,345.689918099624
2066948.83,24/12/21,Lend,21,98426.1348758838,25193.6757699539,2041755.15662361
74145.62,24/12/21,Margin Trade,10,7414.56234963714,11310.3914160333,62835.232080338
3138686.15,24/12/21,Spot Trade,508,6178.51603890296,1027.42058334298,1494962.57623128
509088.4,24/12/21,UnLend,26,19580.3231722526,802.16997199,506288.387829797
19015.06,23/12/21,Borrow,3,6338.35259984394,19015.0577995318,19015.0577995318
18814.44,23/12/21,Close Borrow,3,6271.48100301312,5395.16741095902,13419.2755980803
93408.91,23/12/21,Close Margin Trade,25,3736.35656095211,11936.9211984942,68400.1393556829
5210.06,23/12/21,Increase Margin,4,1302.51617399325,1906.11044102075,3303.95425495225
107751.93,23/12/21,Lend,10,10775.1927800271,493.217810183804,107258.709990088
210329.07,23/12/21,Margin Trade,32,6572.78328398083,22341.9853253134,103796.815660044
5444309.47,23/12/21,Spot Trade,793,6865.45961184008,722.082424016127,2467796.61512183
795393.52,23/12/21,UnLend,27,29459.0193943948,29.07017688,773394.920111117
13926.98,22/12/21,Borrow,5,2785.39564722205,1026.53948647423,12900.438749636
19783.3,22/12/21,Close Borrow,8,2472.9118766661,1711.00725852535,18072.2877548035
102089.64,22/12/21,Close Margin Trade,12,8507.47019059713,381.597195159916,81955.1606694514
128.29,22/12/21,Increase Margin,1,128.285794958276,128.285794958276,128.285794958276
296434.64,22/12/21,Lend,16,18527.1652308949,3897.59286757,202970.105894346
117069.29,22/12/21,Margin Trade,14,8362.09234393343,739.404045305042,55069.8341878607
2763154.08,22/12/21,Spot Trade,753,3669.52733030673,422.648154368671,1465871.99177195
170214.65,22/12/21,UnLend,26,6546.71744947203,12524.7859551306,157689.867731142
63266.07,21/12/21,Borrow,5,12653.2148862989,4701.35953277179,58564.7148987225
8130.51,21/12/21,Close Borrow,3,2710.1686610676,8130.5059832028,8130.5059832028
212126.14,21/12/21,Close Margin Trade,19,11164.533731069,67603.8281577012,144522.31273261
37.03,21/12/21,Increase Margin,1,37.0323390046245,37.0323390046245,37.0323390046245
445376.51,21/12/21,Lend,22,20244.3868793903,14.4880971247037,359917.75396614
24586.28,21/12/21,Margin Trade,8,3073.28489301965,12272.6602816461,12313.6188625111
3175754.8,21/12/21,Spot Trade,672,4725.82559957124,77.0057915644121,1488886.388057
591285.4,21/12/21,UnLend,30,19709.5133078011,0.13639977,473469.615581596
59022.1,20/12/21,Borrow,6,9837.01673423384,2995.45016033073,56026.6502450723
247214.55,20/12/21,Close Borrow,4,61803.6376837205,15247.0241305215,231967.52660436
155102.26,20/12/21,Close Margin Trade,22,7050.10270909043,3679.10682332526,105110.326071315
2380.55,20/12/21,Increase Margin,4,595.137060310394,2380.54824124158,2380.54824124158
633855.06,20/12/21,Lend,22,28811.5937309667,5871.70459930545,627983.357481963
74480.53,20/12/21,Margin Trade,14,5320.03779752511,4004.75178021013,63283.4711101805
2275877.03,20/12/21,Spot Trade,588,3870.53916201449,310.933034947551,1062918.41043228
595087.8,20/12/21,UnLend,18,33060.4334392257,3221.6871420652,591866.114763997
38514.78,19/12/21,Borrow,1,38514.7804501254,38514.7804501254,38514.7804501254
30271.87,19/12/21,Close Borrow,1,30271.8732003621,30271.8732003621,30271.8732003621
28241.72,19/12/21,Close Margin Trade,9,3137.96900342088,6957.44659170627,21284.2744390816
16668.29,19/12/21,Increase Margin,4,4167.07127655916,478.517085697917,16189.7680205387
180543.41,19/12/21,Lend,19,9502.28448391813,801.22350127,140832.412918237
80612.5,19/12/21,Margin Trade,8,10076.5622635979,6985.40423371051,73627.0938750729
1346272.78,19/12/21,Spot Trade,390,3451.98149815007,2.74414878005555,661509.864268149
308097.76,19/12/21,UnLend,22,14004.4436010042,28075.9852952921,280021.7739268
114458.21,18/12/21,Borrow,2,57229.1035747791,44266.5569902255,70191.6501593327
1513.34,18/12/21,Close Borrow,2,756.669576877102,1513.3391537542,1513.3391537542
78883.06,18/12/21,Close Margin Trade,20,3944.15320469141,74.7645950090588,43795.3272275724
17528.41,18/12/21,Increase Margin,11,1593.49202091743,152.109342306615,17376.3028877851
538168.71,18/12/21,Lend,26,20698.7963984219,46.5228542,522318.503696844
11225.85,18/12/21,Margin Trade,6,1870.97528321518,1585.06217079319,9640.78952849791
2075344.55,18/12/21,Spot Trade,553,3752.8834609488,46.657100992968,1091431.96411267
1053134.07,18/12/21,UnLend,28,37611.9311295997,2006.05612802,777132.188393326
3942761.78,17/12/21,Borrow,10,394276.177568055,956.725598411588,3864859.0308164
6405915.82,17/12/21,Close Borrow,6,1067652.63735326,3929.10827098204,6270066.52323026
149872.43,17/12/21,Close Margin Trade,23,6516.19250311445,17583.2565144154,114480.556879887
3555.99,17/12/21,Increase Margin,3,1185.32836426537,944.758852007141,2611.22624078896
1304522.64,17/12/21,Lend,38,34329.5430477195,77164.9174545155,1227357.71835883
205365.33,17/12/21,Margin Trade,21,9779.30161714878,72931.9455508122,132433.388409312
3577394.26,17/12/21,Spot Trade,818,4373.34261150934,717.102683506729,1740165.40111934
1491778.21,17/12/21,UnLend,58,25720.3138871476,7706.98654001935,1294338.35729328
111896.56,16/12/21,Borrow,6,18649.4268729982,31810.7948195382,80085.7664184513
2984.81,16/12/21,Close Borrow,3,994.935769454119,12.0507084239051,2972.75659993845
19895.2,16/12/21,Close Margin Trade,10,1989.52035405912,687.842318996353,19207.3612215948
10575.32,16/12/21,Increase Margin,4,2643.82968528553,419.554813872916,10155.7639272692
698957.41,16/12/21,Lend,22,31770.7911663767,388.92769595,643396.307391537
47900.83,16/12/21,Margin Trade,7,6842.97525104871,8465.63281224035,22625.3766392141
1913762.95,16/12/21,Spot Trade,406,4713.70183908233,239.422296183269,969625.080650353
214135.84,16/12/21,UnLend,18,11896.4353216169,12642.711422229,201493.124366876
4018.59,15/12/21,Borrow,2,2009.29695120731,4018.59390241462,4018.59390241462
135858.55,15/12/21,Close Margin Trade,19,7150.45014518262,630.432555938507,94254.872185489
909.78,15/12/21,Increase Margin,2,454.890725358735,909.78145071747,909.78145071747
579593.06,15/12/21,Lend,27,21466.4097345031,73841.12572303,315067.993710954
139201.54,15/12/21,Margin Trade,21,6628.64480699942,4363.5433084831,104371.83300635
2694203.47,15/12/21,Spot Trade,578,4661.2516781096,1385.98881968999,1352013.60718339
343199.64,15/12/21,UnLend,21,16342.8400834734,5.0391614243915,174842.643733829
95626.62,14/12/21,Borrow,6,15937.7703822314,38087.9671140732,57538.6551793154
523281.27,14/12/21,Close Borrow,6,87213.5444070217,28182.5886241199,495098.67781801
158484.84,14/12/21,Close Margin Trade,39,4063.71377822039,0.603634572592606,97843.6317714926
19346.56,14/12/21,Increase Margin,15,1289.77082971598,1543.10955938014,17803.4528863596
208543.26,14/12/21,Lend,17,12267.2507779718,0,80855.17333453
271125.99,14/12/21,Margin Trade,52,5213.96132526546,0.603634572592606,246186.643956752
5472021.82,14/12/21,Spot Trade,799,6848.5880066534,0.602423670741869,3040101.48258403
263186.01,14/12/21,UnLend,33,7975.33362759053,0.011170294615958,118457.377776122
1343.88,13/12/21,Borrow,3,447.961227100289,33.4798236374364,947.315479151169
130146.06,13/12/21,Close Borrow,6,21691.0099961598,6578.70560583276,123567.354371126
85207.31,13/12/21,Close Margin Trade,21,4057.49081035843,10229.1996669606,53406.4024248085
23225.53,13/12/21,Increase Margin,37,627.717121714433,1528.97927996135,21696.5542234727
475456.07,13/12/21,Lend,19,25024.0035533045,3594.6216701,396932.988459698
368336.61,13/12/21,Margin Trade,43,8565.96761050212,3529.09718240565,329404.186591837
2329375.38,13/12/21,Spot Trade,680,3425.55202746489,1493.78315932079,1219769.72661418
424158.42,13/12/21,UnLend,26,16313.7852008745,2.18922719,397632.145137571
11838.76,12/12/21,Borrow,4,2959.68897033589,5671.94389541183,6166.81198593172
16684.68,12/12/21,Close Borrow,10,1668.46844671743,2175.01125235668,11062.9799691877
69903.09,12/12/21,Close Margin Trade,19,3679.11021967485,1018.28651165602,41504.8984410623
1349.73,12/12/21,Increase Margin,3,449.910730998129,36.6867339442492,1313.04545905014
315221.88,12/12/21,Lend,13,24247.8371989514,23842.6908212242,291379.192765144
86344.45,12/12/21,Margin Trade,18,4796.91389620989,2858.3957080761,42221.5473959087
1712940.52,12/12/21,Spot Trade,330,5190.72885725036,105.305850572235,777332.405189859
186960.8,12/12/21,UnLend,24,7790.03321365705,14234.8821125289,172725.91501524
3793890.29,11/12/21,Borrow,6,632315.048343251,4953.07057986152,3788937.21947964
6544559.88,11/12/21,Close Borrow,8,818069.985113624,892.443589740127,6543667.43731925
224833.78,11/12/21,Close Margin Trade,28,8029.77801396366,4310.71123424846,148756.954420037
29641.45,11/12/21,Increase Margin,31,956.175890317454,1298.60996626111,28342.84263358
1108505.26,11/12/21,Lend,15,73900.35097906,119.240429941259,1066071.0180979
35314.81,11/12/21,Margin Trade,18,1961.93399719245,9581.46730241366,15040.1556076684
5405312.76,11/12/21,Spot Trade,1340,4033.8154932333,505.145811064375,2479157.78134533
1150907.23,11/12/21,UnLend,16,71931.7020250184,20394.4740799829,1130512.75832031
8333.93,10/12/21,Borrow,2,4166.96365880646,8333.92731761292,8333.92731761292
61632.52,10/12/21,Close Borrow,3,20544.173483086,61632.520449258,61632.520449258
300437.95,10/12/21,Close Margin Trade,46,6531.25989006143,10203.6780668624,260748.004622363
10318.46,10/12/21,Increase Margin,10,1031.84610607763,222.988499030768,10095.4725617455
1881779.06,10/12/21,Lend,27,69695.5208342949,8500,1669462.40847341
273465.35,10/12/21,Margin Trade,31,8821.46278067995,12150.3198019088,153899.336621703
4823671.08,10/12/21,Spot Trade,1153,4183.58289725533,354.19776840372,2251014.35186045
202140.13,10/12/21,UnLend,35,5775.43225792655,47.5108034349267,191321.730575876
212597.18,09/12/21,Borrow,4,53149.2937986823,18050.9311341161,194546.244060613
45865.05,09/12/21,Close Borrow,8,5733.13100054517,12752.6357789756,33112.4122253857
702916.17,09/12/21,Close Margin Trade,73,9628.98863102712,1961.45986428417,367179.435446505
65646.34,09/12/21,Increase Margin,103,637.343148805433,28017.9943121029,37628.3500148566
248450.67,09/12/21,Lend,20,12422.533703268,158.94601784,219697.48847484
387263.51,09/12/21,Margin Trade,43,9006.12812406471,11072.9640861625,281120.673145722
7867193.39,09/12/21,Spot Trade,2015,3904.31433595909,151.699253170222,3858511.84855202
341973.45,09/12/21,UnLend,35,9770.6700276424,21.59043998,204727.424980794
686.49,08/12/21,Borrow,1,686.486750410299,686.486750410299,686.486750410299
281546.75,08/12/21,Close Borrow,15,18769.7832901222,281546.749351833,281546.749351833
50100.36,08/12/21,Close Margin Trade,15,3340.02381134759,13340.7901944196,20639.6190909043
456.69,08/12/21,Increase Margin,3,152.229397617144,0.005020177787844,456.683172673645
370464.78,08/12/21,Lend,23,16107.1642535391,11.50837606,348446.091847103
271277.76,08/12/21,Margin Trade,27,10047.3243199397,13340.7901944196,188054.771056062
2961501.98,08/12/21,Spot Trade,514,5761.67699439633,1753.43501524721,1610058.35108839
97117.32,08/12/21,UnLend,18,5395.40656711638,1.27350171,94882.5048563507
153621.51,07/12/21,Borrow,4,38405.3783602998,153621.513441199,153621.513441199
287043.84,07/12/21,Close Borrow,6,47840.6400599078,287043.840359447,287043.840359447
431947.52,07/12/21,Close Margin Trade,19,22734.0802263554,83334.5200029588,348613.004297795
502.28,07/12/21,Increase Margin,4,125.571244905283,502.28497962113,502.28497962113
1006381.38,07/12/21,Lend,26,38706.9761988109,514.05632553,694217.416700233
194659.78,07/12/21,Margin Trade,24,8110.82425885564,0.400118875063767,170948.518348712
3065296.04,07/12/21,Spot Trade,468,6549.77786801157,210.096814513256,1459557.69490068
712939.39,07/12/21,UnLend,28,25462.120922709,53984.85026347,530725.656817454
3998703.46,06/12/21,Borrow,6,666450.576424717,5974.5263489434,3992728.93219936
6429527.15,06/12/21,Close Borrow,7,918503.87876775,42167.9963414957,6387359.15503275
625474.84,06/12/21,Close Margin Trade,81,7721.91163986751,471.495093424209,592557.340923466
12805.41,06/12/21,Increase Margin,8,1600.67641110036,2334.95652063424,10470.4547681687
4338933.8,06/12/21,Lend,36,120525.938991305,275076.77071736,4063857.03296961
309065.17,06/12/21,Margin Trade,34,9090.15191277165,1959.6954411074,201577.255097524
4825066.12,06/12/21,Spot Trade,912,5290.64267939137,490.694799147677,2324136.50011069
5084831.55,06/12/21,UnLend,28,181601.126829218,48648.12417285,4850017.98788146
25651.59,05/12/21,Borrow,3,8550.52935189007,7533.74941257549,18117.8386430947
246254.18,05/12/21,Close Borrow,5,49250.8351471617,2991.68574441406,243262.489991395
574405.07,05/12/21,Close Margin Trade,61,9416.47652651966,8982.82324464678,522161.608735775
4776.46,05/12/21,Increase Margin,23,207.672238806245,1433.90347379335,3342.5580187503
1195902.5,05/12/21,Lend,33,36239.4696642958,20127.3731022854,1071602.04083535
83427.24,05/12/21,Margin Trade,23,3627.27147828012,14188.7365508204,51155.6642226324
4301640.47,05/12/21,Spot Trade,699,6153.99208537025,163.453882884148,2110373.95130689
374798.01,05/12/21,UnLend,24,15616.5838293375,56.9340176606357,273010.142525939
9974143.66,04/12/21,Borrow,20,498707.182976516,4829.26116118671,9969314.39836914
16949394.93,04/12/21,Close Borrow,71,238723.872242351,728.312753957168,16878711.3381907
1959620.85,04/12/21,Close Margin Trade,95,20627.5879039356,4122.89876459969,1922952.54161412
92930.05,04/12/21,Increase Margin,121,768.016915331131,24325.6974212847,68604.3493337822
7552464.94,04/12/21,Lend,55,137317.544403069,47077.93327007,7352154.31829835
1507652.87,04/12/21,Margin Trade,123,12257.3404011883,4484.68041926159,1175355.40154437
22602972.57,04/12/21,Spot Trade,3468,6517.58147958064,2702.60120954706,11915383.673806
9295345.02,04/12/21,UnLend,88,105628.920689841,62.3068934151731,8897530.58237041
4703.05,03/12/21,Close Borrow,2,2351.52380980554,1895.20530086498,2807.8423187461
107337.63,03/12/21,Close Margin Trade,25,4293.50521491823,5564.32968456426,86629.3192188779
25608.74,03/12/21,Increase Margin,24,1067.03073002451,2982.27177605463,22626.4657445335
900021.19,03/12/21,Lend,57,15789.8454206507,93192.7420046053,657295.172301763
269909.82,03/12/21,Margin Trade,29,9307.23521547578,5408.75532971466,181654.0354134
4238959.34,03/12/21,Spot Trade,1151,3682.84912106882,1248.48175590772,2068022.53123274
601905.9,03/12/21,UnLend,44,13679.6795878865,48614.68298875,486324.805271934
7572.03,02/12/21,Borrow,1,7572.03176812522,7572.03176812522,7572.03176812522
59973.6,02/12/21,Close Borrow,5,11994.7197788264,28331.4043951187,31642.1944990131
67438.88,02/12/21,Close Margin Trade,15,4495.92553074299,32189.9003527964,35248.9826083485
5447.74,02/12/21,Increase Margin,3,1815.91252983128,1886.4491792287,3561.28841026514
282157.79,02/12/21,Lend,27,10450.2884560259,61167.1188108264,220990.669501873
